,number,form.food.ate_past_24_h,form.food.nbr_eat_7_day,form.food.fooditem,food,nbr_food,number_meals,Ano,Mês,Dia,Cluster
1922,11502,1,7.0,ampemba,,,,,,,Cluster 1
1923,4611,1,7.0,raketa_mena,,,,,,,Cluster 1
1924,90,1,2.0,tsako,16,1.0,3.0,2018.0,agosto,8.0,Cluster 3
1925,161,1,7.0,raketa_mena,1 10 28 7,4.0,3.0,2019.0,setembro,24.0,Cluster 1
1926,2120,1,2.0,raketa_mena,,,,,,,Cluster 3
1927,11170,0,4.0,antake,,,,,,,Cluster 0
1928,9551,1,7.0,bageda,,,,,,,Cluster 1
1929,860,1,4.0,raketa_mena,18 2 21 24 25 27 29 5 7,9.0,3.0,2019.0,setembro,23.0,Cluster 3
1930,11522,1,10.0,Menaka,,,,,,,Cluster 1
1931,11720,1,7.0,bageda,,,,,,,Cluster 1
1932,7871,1,7.0,antake,,,,,,,Cluster 1
1933,9431,1,2.0,voanemba,,,,,,,Cluster 3
1934,5860,1,5.0,tsako,,,,,,,Cluster 3
1935,4170,1,7.0,ampemba,,,,,,,Cluster 1
1936,9073,1,4.0,bageda,,,,,,,Cluster 3
1937,8181,1,14.0,sakafo_hafa_soraty,,,,,,,Cluster 2
1938,10090,1,14.0,raketa_mena,,,,,,,Cluster 2
1939,11437,0,6.0,bageda,,,,,,,Cluster 0
1940,3480,1,7.0,raketa_mena,,,,,,,Cluster 1
1941,2480,1,4.0,tsako,,,,,,,Cluster 3
1942,3631,0,0.0,voanemba,,,,,,,Cluster 0
1943,3440,1,3.0,tsako,,,,,,,Cluster 3
1944,3451,1,3.0,balahazo _maina,,,,,,,Cluster 3
1945,3512,0,1.0,vary,,,,,,,Cluster 0
1946,10810,1,7.0,ravina_hafa,,,,,,,Cluster 1
1947,6242,1,5.0,Menaka,,,,,,,Cluster 1
1948,2981,1,2.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 3
1949,5630,1,7.0,tsako,,,,,,,Cluster 1
1950,5338,0,0.0,bageda,,,,,,,Cluster 0
1951,11684,1,4.0,bageda,,,,,,,Cluster 3
1952,9154,1,1.0,bageda,,,,,,,Cluster 3
1953,11040,1,3.0,tsako,,,,,,,Cluster 3
1954,5451,1,2.0,balahazo _maina,,,,,,,Cluster 3
1955,10430,1,7.0,raketa_mena,,,,,,,Cluster 1
1956,2543,1,7.0,balahazo _maina,,,,,,,Cluster 1
1957,10161,1,1.0,ampemba,,,,,,,Cluster 3
1958,10342,1,4.0,pitipoa,,,,,,,Cluster 3
1959,4210,1,7.0,ravina_hafa,,,,,,,Cluster 1
1960,11753,1,3.0,bageda,,,,,,,Cluster 3
1961,3834,1,1.0,Menaka,,,,,,,Cluster 3
1962,6428,0,2.0,bageda,,,,,,,Cluster 0
1963,5111,1,7.0,balahazo _maina,,,,,,,Cluster 1
1964,1434,0,1.0,bageda,,,,,,,Cluster 0
1965,1891,1,7.0,ampemba,,,,,,,Cluster 1
1966,790,1,3.0,tsako,1 12,2.0,3.0,2018.0,agosto,8.0,Cluster 3
1967,8870,1,14.0,balahazo _maina,,,,,,,Cluster 2
1968,48514,0,0.0,ravi_balahazo,,,,,,,Cluster 0
1969,8556,0,2.0,vary,,,,,,,Cluster 0
1970,1804,1,7.0,ampemba,,,,,,,Cluster 1
1971,5110,1,5.0,raketa_mena,,,,,,,Cluster 1
1972,480,1,7.0,raketa_mena,16 21 28,3.0,2.0,2018.0,agosto,17.0,Cluster 1
1973,5141,1,4.0,ampemba,,,,,,,Cluster 3
1974,2425,0,1.0,ravina_hafa,,,,,,,Cluster 0
1975,2901,1,7.0,raketa_mena,,,,,,,Cluster 1
1976,9101,1,3.0,legumes_hafa,,,,,,,Cluster 3
1977,1930,1,4.0,bageda,,,,,,,Cluster 3
1978,6462,1,5.0,balahazo _maina,,,,,,,Cluster 1
1979,9610,1,7.0,bageda,,,,,,,Cluster 1
1980,11950,1,7.0,legumes_hafa,,,,,,,Cluster 1
1981,3270,1,5.0,balahazo _maina,,,,,,,Cluster 1
1982,2492,1,4.0,balahazo _maina,,,,,,,Cluster 3
1983,8321,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
1984,10960,0,4.0,tsako,,,,,,,Cluster 0
1985,11480,0,0.0,tsako,,,,,,,Cluster 0
1986,11980,1,7.0,antake,,,,,,,Cluster 1
1987,7181,1,7.0,bageda,,,,,,,Cluster 1
1988,1762,1,5.0,balahazo _maina,,,,,,,Cluster 1
1989,6401,0,1.0,voanemba,,,,,,,Cluster 0
1990,4110,1,7.0,taboara,,,,,,,Cluster 1
1991,7670,1,7.0,tsako,,,,,,,Cluster 1
1992,7585,0,0.0,voankazo_hafa,,,,,,,Cluster 0
1993,1960,1,7.0,tsako,,,,,,,Cluster 1
1994,9853,0,0.0,antake,,,,,,,Cluster 0
1995,6433,1,7.0,balahazo _maina,,,,,,,Cluster 1
1996,11531,1,7.0,ravina_hafa,,,,,,,Cluster 1
1997,10473,1,22.0,raketa_mena,,,,,,,Cluster 2
1998,9042,1,5.0,ampemba,,,,,,,Cluster 1
1999,1952,0,3.0,ampemba,,,,,,,Cluster 0
2000,5901,1,7.0,balahazo _maina,,,,,,,Cluster 1
2001,6311,1,4.0,balahazo _maina,,,,,,,Cluster 3
2002,6160,1,4.0,tsako,,,,,,,Cluster 3
2003,10660,1,2.0,tsako,,,,,,,Cluster 3
2004,6081,1,1.0,ampemba,,,,,,,Cluster 3
2005,450,1,10.0,raketa_mena,2 8,2.0,7.0,2019.0,setembro,14.0,Cluster 1
2006,1641,1,5.0,ampemba,,,,,,,Cluster 1
2007,4821,1,7.0,raketa_mena,,,,,,,Cluster 1
2008,6975,0,6.0,sakafo_hafa_soraty,,,,,,,Cluster 0
2009,3941,1,7.0,ravina_hafa,,,,,,,Cluster 1
2010,11743,1,5.0,,,,,,,,Cluster 1
2011,2532,1,4.0,ampemba,,,,,,,Cluster 3
2012,1874,1,7.0,balahazo _maina,,,,,,,Cluster 1
2013,1562,1,21.0,sakafo_hafa_soraty,,,,,,,Cluster 2
2014,3860,0,1.0,tsako,,,,,,,Cluster 0
2015,7210,1,7.0,voanemba,,,,,,,Cluster 1
2016,10420,1,7.0,raketa_mena,,,,,,,Cluster 1
2017,4700,1,4.0,tsako,,,,,,,Cluster 3
2018,9360,1,7.0,balahazo _maina,,,,,,,Cluster 1
2019,9580,1,7.0,ampemba,,,,,,,Cluster 1
2020,9981,0,0.0,voanemba,,,,,,,Cluster 0
2021,6955,0,2.0,sakafo_hafa_soraty,,,,,,,Cluster 0
2022,8982,1,7.0,Menaka,,,,,,,Cluster 1
2023,6181,1,7.0,ampemba,,,,,,,Cluster 1
2024,6061,1,5.0,raketa_mena,,,,,,,Cluster 1
2025,4461,1,7.0,pitipoa,,,,,,,Cluster 1
2026,770,1,7.0,raketa_mena,1 10 16 4 5 7,6.0,3.0,2018.0,agosto,8.0,Cluster 1
2027,2473,0,0.0,antake,,,,,,,Cluster 0
2028,81211,0,0.0,vary,,,,,,,Cluster 0
2029,540,1,3.0,balahazo _maina,16 21,2.0,2.0,2018.0,agosto,7.0,Cluster 3
2030,6672,1,4.0,Menaka,,,,,,,Cluster 3
2031,9571,1,7.0,bageda,,,,,,,Cluster 1
2032,6956,0,5.0,balahazo _maina,,,,,,,Cluster 0
2033,4580,1,3.0,raketa_mena,,,,,,,Cluster 3
2034,1980,1,7.0,antake,,,,,,,Cluster 1
2035,1370,0,2.0,antake,,,,,,,Cluster 0
2036,2885,1,7.0,balahazo _maina,,,,,,,Cluster 1
2037,9112,1,7.0,Menaka,,,,,,,Cluster 1
2038,7427,1,7.0,bageda,,,,,,,Cluster 1
2039,3541,1,2.0,balahazo _maina,,,,,,,Cluster 3
2040,10163,0,1.0,pitipoa,,,,,,,Cluster 0
2041,2270,1,4.0,voanemba,,,,,,,Cluster 3
2042,9861,0,0.0,voanemba,,,,,,,Cluster 0
2043,10880,1,7.0,antake,,,,,,,Cluster 1
2044,11520,1,9.0,tsako,,,,,,,Cluster 1
2045,10610,1,1.0,raketa_mena,,,,,,,Cluster 3
2046,981,0,0.0,voanemba,5,1.0,1.0,2018.0,agosto,7.0,Cluster 0
2047,8180,1,7.0,raketa_ravina,,,,,,,Cluster 1
2048,5272,0,0.0,tsaramaso,,,,,,,Cluster 0
2049,6590,1,4.0,antake,,,,,,,Cluster 3
2050,3252,1,3.0,balahazo _maina,,,,,,,Cluster 3
2051,2420,0,1.0,tsako,,,,,,,Cluster 0
2052,2050,1,7.0,ampemba,,,,,,,Cluster 1
2053,11631,1,7.0,bageda,,,,,,,Cluster 1
2054,7742,0,1.0,raketa_ravina,,,,,,,Cluster 0
2055,2241,1,8.0,hena_hafa,,,,,,,Cluster 1
2056,11700,1,3.0,ampemba,,,,,,,Cluster 3
2057,11841,1,7.0,legumes_hafa,,,,,,,Cluster 1
2058,11981,1,7.0,balahazo _maina,,,,,,,Cluster 1
2059,212,1,7.0,raketa_mena,16 2 29 7,4.0,2.0,2019.0,setembro,14.0,Cluster 1
2060,5930,1,5.0,tsako,,,,,,,Cluster 3
2061,9686,1,7.0,bageda,,,,,,,Cluster 1
2062,10331,1,7.0,raketa_mena,,,,,,,Cluster 1
2063,4960,0,1.0,tsako,,,,,,,Cluster 0
2064,7220,1,7.0,voanemba,,,,,,,Cluster 1
2065,2090,1,4.0,tsako,,,,,,,Cluster 3
2066,1082,0,0.0,tsaramaso,16 21,2.0,3.0,2018.0,agosto,8.0,Cluster 0
2067,4612,1,1.0,bageda,,,,,,,Cluster 3
2068,9440,0,1.0,voanemba,,,,,,,Cluster 0
2069,3070,1,5.0,tsako,,,,,,,Cluster 3
2070,11954,1,7.0,balahazo _maina,,,,,,,Cluster 1
2071,10441,1,7.0,raketa_mena,,,,,,,Cluster 1
2072,5530,1,7.0,raketa_mena,,,,,,,Cluster 1
2073,1100,1,14.0,raketa_mena,1 5 7,3.0,3.0,2019.0,setembro,14.0,Cluster 2
2074,9766,0,0.0,ampemba,,,,,,,Cluster 0
2075,9043,1,7.0,Menaka,,,,,,,Cluster 1
2076,1341,1,7.0,balahazo _maina,,,,,,,Cluster 1
2077,5731,1,1.0,vary,,,,,,,Cluster 3
2078,341,1,7.0,raketa_mena,16,1.0,2.0,2018.0,agosto,8.0,Cluster 1
2079,4260,1,7.0,voanemba,,,,,,,Cluster 1
2080,10712,1,2.0,balahazo _maina,,,,,,,Cluster 3
2081,1990,1,7.0,antake,,,,,,,Cluster 1
2082,3800,1,16.0,balahazo _maina,,,,,,,Cluster 2
2083,11081,1,7.0,bageda,,,,,,,Cluster 1
2084,1086,0,0.0,taboara,,0.0,,2018.0,agosto,8.0,Cluster 0
2085,123,1,1.0,balahazo _maina,1 16,2.0,3.0,2018.0,agosto,4.0,Cluster 3
2086,3753,0,5.0,vary,,,,,,,Cluster 0
2087,9201,0,1.0,voanemba,,,,,,,Cluster 0
2088,6973,1,4.0,Menaka,,,,,,,Cluster 3
2089,5300,1,7.0,raketa_mena,,,,,,,Cluster 1
2090,11483,1,7.0,Menaka,,,,,,,Cluster 1
2091,1417,1,7.0,sakafo_hafa_soraty,,,,,,,Cluster 1
2092,2393,1,7.0,raketa_mena,,,,,,,Cluster 1
2093,9897,0,0.0,vihinja,,,,,,,Cluster 0
2094,8060,1,7.0,raketa_mena,,,,,,,Cluster 1
2095,1190,1,14.0,raketa_mena,,0.0,3.0,2019.0,setembro,24.0,Cluster 2
2096,9072,1,4.0,pitipoa,,,,,,,Cluster 3
2097,5151,1,2.0,vary,,,,,,,Cluster 3
2098,12072,1,2.0,Menaka,,,,,,,Cluster 3
2099,10361,0,2.0,ampemba,,,,,,,Cluster 0
2100,5621,1,7.0,antake,,,,,,,Cluster 1
2101,6965,0,5.0,balahazo _maina,,,,,,,Cluster 0
2102,8070,1,2.0,tsako,,,,,,,Cluster 3
2103,1380,1,7.0,voanemba,,,,,,,Cluster 1
2104,9052,1,7.0,ampemba,,,,,,,Cluster 1
2105,9810,0,0.0,vihinja,,,,,,,Cluster 0
2106,2975,0,0.0,ampemba,,,,,,,Cluster 0
2107,2404,0,0.0,ampemba,,,,,,,Cluster 0
2108,6631,1,7.0,bageda,,,,,,,Cluster 1
2109,4151,1,7.0,balahazo _maina,,,,,,,Cluster 1
2110,890,1,5.0,raketa_mena,1 2,2.0,2.0,2019.0,setembro,23.0,Cluster 1
2111,6032,1,5.0,ravi_balahazo,,,,,,,Cluster 1
2112,11132,1,7.0,raketa_mena,,,,,,,Cluster 1
2113,6390,1,14.0,ampemba,,,,,,,Cluster 2
2114,152,1,7.0,raketa_ravina,10 14 25 28 5 7,6.0,3.0,2019.0,setembro,23.0,Cluster 1
2115,10300,1,7.0,tsako,,,,,,,Cluster 1
2116,7265,1,4.0,bageda,,,,,,,Cluster 3
2117,9420,1,6.0,ampemba,,,,,,,Cluster 1
2118,3873,1,3.0,bageda,,,,,,,Cluster 3
2119,8721,1,4.0,bageda,,,,,,,Cluster 3
2120,2012,0,7.0,bageda,,,,,,,Cluster 0
2121,6492,1,2.0,ampemba,,,,,,,Cluster 3
2122,9700,1,14.0,raketa_mena,,,,,,,Cluster 2
2123,10984,1,7.0,bageda,,,,,,,Cluster 1
2124,1333,1,7.0,bageda,,,,,,,Cluster 1
2125,8893,1,3.0,bageda,,,,,,,Cluster 3
2126,6203,1,2.0,ampemba,,,,,,,Cluster 3
2127,9782,1,7.0,raketa_mena,,,,,,,Cluster 1
2128,11402,1,7.0,ravina_hafa,,,,,,,Cluster 1
2129,4322,1,3.0,Menaka,,,,,,,Cluster 3
2130,320,1,2.0,tsako,1 16,2.0,1.0,2018.0,agosto,8.0,Cluster 3
2131,7599,0,0.0,vokatra_azo_aminy_ronono,,,,,,,Cluster 0
2132,8451,1,1.0,ravina_hafa,,,,,,,Cluster 3
2133,7758,0,0.0,hena_omby,,,,,,,Cluster 0
2134,9240,1,4.0,tsako,,,,,,,Cluster 3
2135,7861,1,7.0,raketa_mena,,,,,,,Cluster 1
2136,11370,1,7.0,balahazo _maina,,,,,,,Cluster 1
2137,1372,1,7.0,balahazo _maina,,,,,,,Cluster 1
2138,5800,1,2.0,tsako,,,,,,,Cluster 3
2139,3953,0,2.0,hazan-dranomasina,,,,,,,Cluster 0
2140,1450,1,14.0,balahazo _maina,,,,,,,Cluster 2
2141,6541,1,3.0,bageda,,,,,,,Cluster 3
2142,1920,0,2.0,tsako,,,,,,,Cluster 0
2143,4371,1,7.0,bageda,,,,,,,Cluster 1
2144,4252,1,7.0,bageda,,,,,,,Cluster 1
2145,4651,1,7.0,Menaka,,,,,,,Cluster 1
2146,6043,1,2.0,balahazo _maina,,,,,,,Cluster 3
2147,1523,0,3.0,hazan-dranomasina,,,,,,,Cluster 0
2148,3715,0,0.0,bageda,,,,,,,Cluster 0
2149,2871,1,7.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
2150,3000,1,4.0,raketa_mena,,,,,,,Cluster 3
2151,11842,1,4.0,ampemba,,,,,,,Cluster 3
2152,7550,1,3.0,tsako,,,,,,,Cluster 3
2153,6040,0,2.0,tsako,,,,,,,Cluster 0
2154,11031,1,7.0,bageda,,,,,,,Cluster 1
2155,8141,0,1.0,voanemba,,,,,,,Cluster 0
2156,2522,1,5.0,ravina_hafa,,,,,,,Cluster 1
2157,9081,1,7.0,ampemba,,,,,,,Cluster 1
2158,430,1,7.0,ampemba,5,1.0,2.0,2019.0,setembro,24.0,Cluster 1
2159,4382,1,7.0,balahazo _maina,,,,,,,Cluster 1
2160,3410,1,10.0,raketa_mena,,,,,,,Cluster 1
2161,124,1,2.0,ravi_balahazo,1 16,2.0,4.0,2018.0,agosto,4.0,Cluster 3
2162,7140,1,7.0,antake,,,,,,,Cluster 1
2163,846,0,0.0,ampemba,,0.0,2.0,2018.0,agosto,8.0,Cluster 0
2164,5263,0,0.0,raketa_ravina,,,,,,,Cluster 0
2165,6194,1,7.0,balahazo _maina,,,,,,,Cluster 1
2166,4731,1,7.0,ampemba,,,,,,,Cluster 1
2167,5440,1,4.0,balahazo _maina,,,,,,,Cluster 3
2168,5911,0,0.0,ampemba,,,,,,,Cluster 0
2169,10230,1,21.0,raketa_mena,,,,,,,Cluster 2
2170,2403,0,2.0,taboara,,,,,,,Cluster 0
2171,4551,1,7.0,balahazo _maina,,,,,,,Cluster 1
2172,11051,1,9.0,bageda,,,,,,,Cluster 1
2173,11651,1,7.0,voanemba,,,,,,,Cluster 1
2174,11840,1,7.0,tsako,,,,,,,Cluster 1
2175,1200,1,7.0,tsako,13 2 27 5 7,5.0,3.0,2019.0,setembro,24.0,Cluster 1
2176,4661,0,1.0,voanemba,,,,,,,Cluster 0
2177,10180,1,7.0,raketa_mena,,,,,,,Cluster 1
2178,1263,1,2.0,bageda,,,,,,,Cluster 3
2179,6870,1,1.0,ampemba,,,,,,,Cluster 3
2180,11242,0,7.0,bageda,,,,,,,Cluster 0
2181,1892,1,7.0,Menaka,,,,,,,Cluster 1
2182,3961,1,14.0,pitipoa,,,,,,,Cluster 2
2183,1301,1,2.0,voanemba,,,,,,,Cluster 3
2184,3569,0,0.0,bageda,,,,,,,Cluster 0
2185,931,1,21.0,pitipoa,2 5 7,3.0,7.0,2019.0,setembro,14.0,Cluster 2
2186,7596,0,0.0,ampemba,,,,,,,Cluster 0
2187,8236,0,0.0,ravina_hafa,,,,,,,Cluster 0
2188,9758,1,3.0,hena_omby,,,,,,,Cluster 3
2189,820,0,0.0,tsako,,0.0,2.0,2018.0,agosto,7.0,Cluster 0
2190,6481,1,6.0,Menaka,,,,,,,Cluster 1
2191,7640,1,14.0,raketa_mena,,,,,,,Cluster 2
2192,11452,1,2.0,bageda,,,,,,,Cluster 3
2193,10070,1,1.0,tsako,,,,,,,Cluster 3
2194,7755,0,0.0,voankazo_hafa,,,,,,,Cluster 0
2195,9821,1,7.0,ravi_balahazo,,,,,,,Cluster 1
2196,113,0,0.0,balahazo _maina,16,1.0,2.0,2018.0,agosto,8.0,Cluster 0
2197,4191,0,3.0,ampemba,,,,,,,Cluster 0
2198,2170,1,7.0,balahazo _maina,,,,,,,Cluster 1
2199,8682,1,7.0,balahazo _maina,,,,,,,Cluster 1
2200,3030,1,4.0,tsako,,,,,,,Cluster 3
2201,2920,1,7.0,raketa_mena,,,,,,,Cluster 1
2202,8049,0,0.0,vihinja,,,,,,,Cluster 0
2203,4621,1,7.0,ampemba,,,,,,,Cluster 1
2204,10401,1,7.0,raketa_mena,,,,,,,Cluster 1
2205,6071,1,7.0,ampemba,,,,,,,Cluster 1
2206,2851,1,4.0,ampemba,,,,,,,Cluster 3
2207,1541,1,5.0,ravina_hafa,,,,,,,Cluster 1
2208,2570,1,14.0,raketa_mena,,,,,,,Cluster 2
2209,5062,1,4.0,balahazo _maina,,,,,,,Cluster 3
2210,8132,1,7.0,raketa_mena,,,,,,,Cluster 1
2211,6120,1,7.0,bageda,,,,,,,Cluster 1
2212,10810,1,7.0,ampemba,,,,,,,Cluster 1
2213,2380,0,0.0,tsako,,,,,,,Cluster 0
2214,10351,1,2.0,raketa_mena,,,,,,,Cluster 3
2215,9685,1,7.0,balahazo _maina,,,,,,,Cluster 1
2216,2302,1,7.0,balahazo _maina,,,,,,,Cluster 1
2217,2331,1,7.0,raketa_mena,,,,,,,Cluster 1
2218,11302,1,2.0,antake,,,,,,,Cluster 3
2219,9910,1,7.0,raketa_mena,,,,,,,Cluster 1
2220,5913,1,7.0,balahazo _maina,,,,,,,Cluster 1
2221,8292,1,7.0,balahazo _maina,,,,,,,Cluster 1
2222,1754,1,3.0,bageda,,,,,,,Cluster 3
2223,11761,1,7.0,ampemba,,,,,,,Cluster 1
2224,1611,1,5.0,voanemba,,,,,,,Cluster 3
2225,8056,1,2.0,vokatra_azo_aminy_ronono,,,,,,,Cluster 3
2226,40,1,1.0,tsako,12 5,2.0,3.0,2018.0,agosto,8.0,Cluster 3
2227,3131,1,2.0,balahazo _maina,,,,,,,Cluster 3
2228,8237,0,1.0,hazan-dranomasina,,,,,,,Cluster 0
2229,75915,1,14.0,ravi_balahazo,,,,,,,Cluster 2
2230,6164,0,2.0,vary,,,,,,,Cluster 0
2231,11530,1,3.0,tsako,,,,,,,Cluster 3
2232,2242,0,9.0,sakafo_hafa_soraty,,,,,,,Cluster 1
2233,4770,1,5.0,tsako,,,,,,,Cluster 3
2234,3340,1,21.0,raketa_mena,,,,,,,Cluster 2
2235,113911,0,2.0,siramamy,,,,,,,Cluster 0
2236,8126,0,0.0,raketa_ravina,,,,,,,Cluster 0
2237,9652,1,7.0,ampemba,,,,,,,Cluster 1
2238,630,1,7.0,antake,5 7,2.0,3.0,2019.0,setembro,23.0,Cluster 1
2239,10961,1,7.0,ampemba,,,,,,,Cluster 1
2240,11431,1,7.0,raketa_mena,,,,,,,Cluster 1
2241,1021,1,2.0,balahazo _maina,13 16,2.0,2.0,2018.0,agosto,8.0,Cluster 3
2242,4251,1,3.0,pitipoa,,,,,,,Cluster 3
2243,3770,1,21.0,tsako,,,,,,,Cluster 2
2244,10080,1,20.0,raketa_mena,,,,,,,Cluster 2
2245,81710,0,2.0,pitipoa,,,,,,,Cluster 0
2246,3011,1,3.0,raketa_mena,,,,,,,Cluster 3
2247,5250,1,5.0,tsako,,,,,,,Cluster 3
2248,8820,1,5.0,bageda,,,,,,,Cluster 1
2249,7212,1,5.0,bageda,,,,,,,Cluster 1
2250,7880,1,2.0,tsako,,,,,,,Cluster 3
2251,2610,1,2.0,raketa_mena,,,,,,,Cluster 3
2252,2581,1,3.0,ravina_hafa,,,,,,,Cluster 3
2253,9635,1,4.0,bageda,,,,,,,Cluster 3
2254,3994,1,4.0,bageda,,,,,,,Cluster 3
2255,4851,0,0.0,voanemba,,,,,,,Cluster 0
2256,3564,0,0.0,ampemba,,,,,,,Cluster 0
2257,3491,1,1.0,voanemba,,,,,,,Cluster 3
2258,7882,0,1.0,ampemba,,,,,,,Cluster 0
2259,48511,0,0.0,hazan-dranomasina,,,,,,,Cluster 0
2260,10761,1,7.0,raketa_mena,,,,,,,Cluster 1
2261,316,0,0.0,raketa_ravina,16,1.0,2.0,2018.0,agosto,8.0,Cluster 0
2262,10871,1,12.0,ampemba,,,,,,,Cluster 1
2263,8412,0,0.0,vary,,,,,,,Cluster 0
2264,2974,0,0.0,voankazo_hafa,,,,,,,Cluster 0
2265,3717,1,4.0,balahazo _maina,,,,,,,Cluster 3
2266,9773,0,4.0,hena_omby,,,,,,,Cluster 0
2267,9141,1,7.0,balahazo _maina,,,,,,,Cluster 1
2268,10891,0,1.0,raketa_ravina,,,,,,,Cluster 0
2269,8144,0,2.0,balahazo _maina,,,,,,,Cluster 0
2270,4150,1,2.0,hazan-dranomasina,,,,,,,Cluster 3
2271,1761,1,4.0,ampemba,,,,,,,Cluster 3
2272,253,1,7.0,raketa_mena,1 10 2 21 4,5.0,3.0,2018.0,agosto,8.0,Cluster 1
2273,11614,1,2.0,hazan-dranomasina,,,,,,,Cluster 3
2274,4513,0,7.0,balahazo _maina,,,,,,,Cluster 0
2275,6564,1,5.0,bageda,,,,,,,Cluster 1
2276,318,0,1.0,hena_hafa,16 6,2.0,2.0,2018.0,agosto,8.0,Cluster 0
2277,1420,1,7.0,balahazo _maina,,,,,,,Cluster 1
2278,9321,0,3.0,voanemba,,,,,,,Cluster 0
2279,10970,0,4.0,tsako,,,,,,,Cluster 0
2280,300,0,0.0,tsako,16 5,2.0,2.0,2018.0,agosto,8.0,Cluster 0
2281,9721,1,7.0,raketa_mena,,,,,,,Cluster 1
2282,7081,1,7.0,antake,,,,,,,Cluster 1
2283,7960,1,7.0,raketa_mena,,,,,,,Cluster 1
2284,7222,0,5.0,bageda,,,,,,,Cluster 0
2285,11301,1,2.0,voanemba,,,,,,,Cluster 3
2286,31,1,10.0,raketa_mena,1 10 12 16 18 2 20 22 23 24 26 4 5 6 7 9,16.0,2.0,2018.0,agosto,7.0,Cluster 1
2287,9490,1,7.0,tsako,,,,,,,Cluster 1
2288,49912,0,0.0,pitipoa,,,,,,,Cluster 0
2289,11834,1,7.0,pitipoa,,,,,,,Cluster 1
2290,2530,1,5.0,tsako,,,,,,,Cluster 3
2291,4994,1,21.0,raketa_mena,,,,,,,Cluster 2
2292,6673,1,3.0,balahazo _maina,,,,,,,Cluster 3
2293,80,1,7.0,raketa_mena,,0.0,4.0,2018.0,agosto,8.0,Cluster 1
2294,7240,1,1.0,ampemba,,,,,,,Cluster 3
2295,7231,1,7.0,ampemba,,,,,,,Cluster 1
2296,2040,1,3.0,tsako,,,,,,,Cluster 3
2297,11135,0,4.0,bageda,,,,,,,Cluster 0
2298,8602,1,7.0,ravina_hafa,,,,,,,Cluster 1
2299,1404,1,7.0,balahazo _maina,,,,,,,Cluster 1
2300,6282,1,5.0,bageda,,,,,,,Cluster 1
2301,10440,1,1.0,tsako,,,,,,,Cluster 3
2302,2440,1,3.0,tsako,,,,,,,Cluster 3
2303,6320,1,21.0,bageda,,,,,,,Cluster 2
2304,1432,1,1.0,antake,,,,,,,Cluster 3
2305,9591,1,7.0,Menaka,,,,,,,Cluster 1
2306,4831,1,7.0,raketa_mena,,,,,,,Cluster 1
2307,2330,1,4.0,tsako,,,,,,,Cluster 3
2308,4643,1,3.0,bageda,,,,,,,Cluster 3
2309,24710,0,0.0,pitipoa,,,,,,,Cluster 0
2310,8401,1,3.0,vary,,,,,,,Cluster 3
2311,4920,1,5.0,raketa_mena,,,,,,,Cluster 1
2312,2395,0,0.0,raketa_ravina,,,,,,,Cluster 0
2313,2391,1,3.0,voanemba,,,,,,,Cluster 3
2314,10881,1,7.0,ravina_hafa,,,,,,,Cluster 1
2315,6412,1,7.0,ampemba,,,,,,,Cluster 1
2316,29714,1,2.0,ravi_balahazo,,,,,,,Cluster 3
2317,6243,1,7.0,sakafo_ambaniny_tany_hafa,,,,,,,Cluster 1
2318,7940,1,1.0,vary,,,,,,,Cluster 3
2319,3590,1,4.0,tsako,,,,,,,Cluster 3
2320,9251,0,7.0,bageda,,,,,,,Cluster 0
2321,9132,1,7.0,bageda,,,,,,,Cluster 1
2322,1150,1,21.0,raketa_mena,1 10 2 25 27,5.0,3.0,2019.0,setembro,23.0,Cluster 2
2323,10712,0,0.0,pitipoa,,,,,,,Cluster 0
2324,48515,0,0.0,bageda,,,,,,,Cluster 0
2325,3430,1,7.0,tsako,,,,,,,Cluster 1
2326,33,0,2.0,hazan-dranomasina,16,1.0,0.0,2018.0,agosto,7.0,Cluster 0
2327,8830,1,18.0,tsako,,,,,,,Cluster 2
2328,5401,1,5.0,ravina_hafa,,,,,,,Cluster 1
2329,8900,1,7.0,tsako,,,,,,,Cluster 1
2330,2152,1,4.0,ampemba,,,,,,,Cluster 3
2331,77511,0,0.0,pitipoa,,,,,,,Cluster 0
2332,9857,0,2.0,ampemba,,,,,,,Cluster 0
2333,7584,0,0.0,taboara,,,,,,,Cluster 0
2334,10710,1,5.0,tsako,,,,,,,Cluster 3
2335,1953,1,7.0,balahazo _maina,,,,,,,Cluster 1
2336,7680,1,10.0,tsako,,,,,,,Cluster 1
2337,1480,1,14.0,balahazo _maina,,,,,,,Cluster 2
2338,5090,1,4.0,balahazo _maina,,,,,,,Cluster 3
2339,1421,1,2.0,bageda,,,,,,,Cluster 3
2340,3711,1,5.0,hazan-dranomasina,,,,,,,Cluster 1
2341,10060,0,1.0,tsako,,,,,,,Cluster 0
2342,1075,0,0.0,voankazo_hafa,5,1.0,1.0,2018.0,agosto,8.0,Cluster 0
2343,3152,1,1.0,ravi_balahazo,,,,,,,Cluster 3
2344,3871,1,5.0,ampemba,,,,,,,Cluster 1
2345,7390,0,3.0,tsako,,,,,,,Cluster 0
2346,1890,1,2.0,voanemba,,,,,,,Cluster 3
